"9116","MASSACHUSETTS TEACHERS ASSOCIATION","-1"
"4621","STEELCASE INC","1912"
"5002","VANDERBILT UNIVERSITY LAW SCHOOL","-1"
"10861","NORTHWEST LEGAL FOUNDATION","-1"
"2784","MARSHALL PRZYLUKE INC","1968"
"3478","NATIONAL ORGANIZATION FOR WOMEN","1966"
"10346","RUBBER MANUFACTURERS ASSOCIATION","-1"
"11114","ELECTRO-COAL TRANSFER CORPORATION","-1"
"1515","DENVER POST","-1"
"11719","LOUISIANA PACIFIC CORPORATION","-1"
"6950","AMERICAN FEDERATION OF LABOR-CONGRESS OF INDUSTRIAL ORGANIZATIONS","-1"
"2901","MICHIGAN FEDERATION FOR CHILDREN AND FAMILIES","1969"
"2728","LOYOLA CHILD LAW CENTER","-1"
"11202","TENNESSEE DISTRICT ATTORNEY GENERAL CONFERENCE","-1"
"9423","CONSTRUCTION LABORERS VACATION TRUST FOR SOUTHERN CALIFORNIA","-1"
"183","AARP","1958"
"6914","INDIANA MANUFACTURERS ASSOCIATION","-1"
"10960","JACKSONVILLE SOCIETY OF THE INSTITUTE OF CERTIFIED FINANCIAL PLANNERS","-1"
"9346","SHEET METAL WORKERS LOCAL 297 HEALTH AND WELFARE FUND","-1"
"4938","UNIVERSITY OF PENNSYLVANIA","1753"
"6755","LEGAL RESEARCH FOR APPALACHIAN ELDERLY","-1"
"6185","NATIONAL COUNCIL OF CATHOLIC WOMEN","-1"
"12028","GENERATIONS UNITED","-1"
"2926","MILITARY ASSOCIATION OF ATHEISTS AND FREETHINKERS","-1"
"64","AIRLINE INDUSTRIAL RELATIONS CONFERENCE","1971"
"1209","CLINICAL LEGAL EDUCATION ASSOCIATION","1992"
"6651","UNITED CHURCH OF CHRIST OFFICE OF COMMUNICATION","-1"
"1893","FRIENDS COMMITTEE ON NATIONAL LEGISLATION","1943"
"6455","CALIFORNIA ASSSOCIATION OF EMPLOYERS","-1"
"308","AMERICAN HISTORICAL ASSOCIATION","1884"
"11582","SOUTHEASTERN OHIO OIL AND GAS ASSOCIATION","-1"
"7388","FEDERATION OF PARENTS ORGANIZATIONS FOR THE NEW YORK STATE MENTAL INSTITUTIONS","-1"
"1939","GENESSEE LANDLORD ASSOCIATION","1978"
"2830","MDS COMMUNICATIONS","1991"
"3620","NEVADA SHERIFFS AND CHIEFS ASSOCIATION","-1"
"4890","UNITED STATES HISPANIC CHAMBER OF COMMERCE","1979"
"10687","CALIFORNIA LAND TITLE ASSOCIATION","-1"
"3009","MONTANA POLICE PROTECTIVE ASSOCIATION","-1"
"3692","NEW YORK CITYS DEPARTMENT OF CONSUMER AFFAIRS","-1"
"6219","THE WHEEL OF PROGRESS WASHINGTON DC","-1"
"10369","NATIONAL ASSOCIATION OF CASUALTY AND SURETY AGENTS","-1"
"7504","LOUISVILLE COURIER JOURNAL","-1"
"6077","BESSEMER COAL AND COKE CORPORATION","-1"
"11780","AUTOLIV ASP INC","-1"
"259","AMERICAN COUNCIL OF THE BLIND","-1"
"2633","LEARNING DISABILITIES ASSOCIATION OF AMERICA","-1"
"6629","NASHVILLE TENNESSEE BANNER","-1"
"10792","AMERICAN LIFE AND CASUALTY INSURANCE COMPANY","-1"
"5146","WESTERN LAND EXCHANGE PROJECT","1997"
"118","ALLIANCE OF AMERICAN INSURERS","2004"
"4432","SECURITIES INDUSTRIES ASSOCIATION","2006"
"1310","COMMUNITY CATALYST","1997"
"1650","ELECTRIC POWER SUPPLY ASSOCIATION","1997"
"10497","CIGNA CORPORATION","-1"
"9753","MINERALS AND NATURAL RESOURCES DEPARTMENT","-1"
"345","AMERICAN LOGGERS COUNCIL","1994"
"126","ALLSTATE CORPORATION","1957"
"11996","NATIONAL STONE ASSOCIATION","-1"
"4495","SNOCAP INC","2002"
"6157","UNITED STEELWORKERS","-1"
"12061","BADISCHE ANILIN AND SODA-FABRIK CORPORATION","-1"
"9291","CITY PF NEEDLES","-1"
"3557","NATIONAL WRESTLING COACHES ASSOCIATION","1928"
"3652","NEW JERSEY STATE SHERIFFS ASSOCIATION","-1"
"9359","CITY OF MIAMI","-1"
"7705","FAMILY SERVICE ASSOCIATION OF AMERICA","-1"
"328","AMERICAN ISLAMIC CONGRESS","-1"
"11823","WARNER-LAMBERT CORP","-1"
"2176","IDENTITY THEFT RESOURCE CENTER","1999"
"3578","NAVY LEAGUE OF THE UNITED STATES","-1"
"10527","COLORADO COALITION FOR CHOICE","-1"
"4876","UNITED SIKHS","1999"
"6557","ALBANY JEWISH COMMUNITY COUNCIL","-1"
"10018","CIVIL LIBERTIES MONITORING PROJECT","-1"
"9278","CONSERVATION FOUNDATION","-1"
"11803","NUTRASWEET KELCO COMPANY","-1"
"3277","NATIONAL CENTER ON DOMESTIC AND SEXUAL VIOLENCE","-1"
"7128","SHOSHONE AND ARAPAHOE INDIAN TRIBES","-1"
"9034","COTTON PETROLEUM CORPORATION","-1"
"2669","LEUKEMIA AND LYMOHMA SOCIETY","-1"
"2133","HUDSON BAY COMPANY","-1"
"5215","WOMEN WORK THE NATIONAL NETWORK FOR WOMENS EMPLOYMENT","1978"
"3236","NATIONAL ASSOCIATION OF THE DEAF","1880"
"1126","CHILDRENS DEFENSE FUND","1969"
"11724","MAGNAVOX ELECTRONIC SYSTEMS COMPANY","-1"
"6531","INTERNATIONAL AIR TRANSPORT ASSOCIATION","-1"
"11660","BY-PROD CORPORATION","-1"
"10259","RIGHT TO LIFE LEAGUE OF SOUTHERN CALIFORNIA INC","-1"
"4941","UNIVERSITY OF SAN FRANCISCO SCHOOL OF LAW","-1"
"1341","CONNECTICUT AGAINST GUN VIOLENCE","-1"
"3427","NATIONAL JUVENILE JUSTICE NETWORK","-1"
"4914","UNIVERSITY OF ARKANSAS AT LITTLE ROCK SCHOOL OF SOCIAL WORK","-1"
"2646","LEGAL CENTER FOR DEFENSE OF LIFE","-1"
"7813","NATIONAL FEDERATION OF BUSINESS AND PROFESSIONAL WOMENS CLUBS","-1"
"6177","OIL WORKERS INTERNATIONAL UNION","-1"
"7317","ENVIRONMENTAL POLICY CENTER","-1"
"10386","LIBERTY MUTUAL INSURANCE","-1"
"10610","HOUSTON AREA WOMENS CENTER","-1"
"12001","INTERNATIONAL ASSOCIATION FOR PSYCHOSOCIAL REHABILITATION SERVICES","-1"
"2112","UNIFICATION CHURCH","1961"
"10422","SARGENT SOWELL INC","-1"
"238","AMERICAN CIVIL LIBERTIES UNION OF WASHINGTON","1931"
"9891","ADVOCACY CENTER FOR ELDERLY AND DISABLED","-1"
"2828","MCKESSON","1993"
"3106","NATIONAL ALLIANCE FOR PUBLIC CHARTER SCHOOLS","2004"
"766","BLUE SHIELD ASSOCIATION","-1"
"12162","FLORIDA HIGH SCHOOL ACTIVITIES ASSOCIATION INC","-1"
"6420","MEMPHIS CITY SCHOOLS","-1"
"6311","COUNCIL FOR COMMUNITY PRESERVATION","-1"
"6835","MFY LEGAL SERVICES INC","-1"
"6344","COMMISSION ON COMMUNITY LIFE OF THE WASHINGTON FEDERATION OF CHURCHES","-1"
"6421","LACLEDE GAS CO","-1"
"7296","PUBLIC INTEREST LAW CENTER OF PHILADELPHIA","-1"
"7912","LA RAZA LEGAL ALLIANCE","-1"
"6583","SAVANNAH JEWISH COUNCIL","-1"
"6687","CHAMBER OF COMMERCE OF SPRINGFIELD MISSOURI","-1"
"2325","INTERNATIONAL ASSOCIATION OF OFFICIAL HUMAN RIGHTS AGENCIES","1949"
"1786","FEDERAL COMMUNITY DEFENDER OFFICE","-1"
"822","BUDDHIST PEACE FELLOWSHIP","1978"
"6443","AIRLINES FOR AMERICA","-1"
"175","AMERICAN ASSOCIATION OF JEWS FROM THE FORMER USSR","-1"
"1491","DEFEND DARFUR DALLAS","-1"
"3207","NATIONAL ASSOCIATION OF REAL ESTATE INVESTMENT TRUSTS","1960"
"8351","YOUNG MENS CHRISTIAN ASSOCIATION OF METROPOLITAN HARTFORD INC","-1"
"7875","MICHIGAN ASSOCIATION OF CHIEFS OF POLICE INC","-1"
"8294","COAL OPERATORS ASSOCIATION","-1"
"12072","NORTHERN CALIFORNIA COMMITTEE FOR PARTY RENEWAL","-1"
"8755","WOMENS JOB COUNSELING CENTER","-1"
"7083","PRESERVE OUR PUBLIC SCHOOLS","-1"
"3294","NATIONAL COLLEGIATE ATHLETIC ASSOCIATION","-1"
"2573","KOREAN IMMIGRANT WORKERS ADVOCATES","1992"
"1251","COLORADO ASSOCIATION OF SCHOOL BOARDS","1949"
"5012","VETERANS COALITION","-1"
"7583","AMERICAN IMPORTERS ASSOCIATION","-1"
"9684","HISPANIC WOMENS COUNCIL","-1"
"10994","ORANGE COUNTY LAWYERS FOR EQUALITY GAY AND LESBIAN","-1"
"7350","SHERWIN WILLIAMS COMPANY","-1"
"6524","NATIONAL OFFICE FOR THE RIGHTS OF THE INDIGENT","-1"
"970","CATHOLICS FOR THE COMMON GOOD","-1"
"9583","ITALY-AMERICA CHAMBER OF COMMERCE INC","-1"
"7493","COLLEGE RETIREMENT EQUITIES FUND","-1"
"2912","MICRON TECHNOLOGY","1984"
"6261","NATIONAL ASSOCIATION OF DIRECT SELLING COMPANIES","-1"
"3063","NANTUCKET SOUNDKEEPER ALLIANCE TO PROTECT NANTUCKET SOUND","2002"
"2097","HINDU UNIVERSITY OF AMERICA","1999"
"3967","PACIFIC LEGAL FOUNDATION","1973"
"6939","MEMBERS OF THE CORPORATE FIDUCIARIES ASSOCIATION OF ILLINOIS","-1"
"4163","PROJECT TO PROMOTE COMPETITION AND INNOVATION IN THE DIGITAL AGE","2000"
"7562","TOWN OF MADISONVILLE TENNESSEE","-1"
"8605","HIRAM WALKER RESOURCES LTD","-1"
"492","ARKANSAS VOICES FOR CHILDREN LEFT BEHIND","1994"
"9959","BOARD OR REGENTS UNIVERSITY SYSTEM OF GEORGIA","-1"
"2084","HELP AND CARING MINISTRIES","-1"
"3341","NATIONAL DEPRESSIVE AND MANIC DEPRESSIVE ASSOCIATION","1985"
"4729","TEXAS ASSOCIATION OF SCHOOL BOARDS","1983"
"6326","AMERICAN CIVIL LIBERTIES UNION SOUTHERN CALIFORNIA BRANCH","-1"
"11571","CALIFORNIA ASSOCIAITON OF REALTORS","-1"
"3206","NATIONAL ASSOCIATION OF PUBLIC HOSPITALS AND HEALTH SYSTEMS","1980"
"4326","RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","-1"
"11656","BOWATER INCORPORATED","-1"
"4263","REEBOK INTERNATIONAL","1979"
"3898","OPEN DOORS","2000"
"12027","GRANDPARENT CAREGIVER LAW CENTER OF THE BROOKDALE CENTER ON AGING","-1"
"2202","ILLINOIS STATE RIFLE ASSOCIATION","1950"
"6374","NATIONAL ASSOCIATION OF TOBACCO DISTRIBUTORSINC","-1"
"9107","UNIVERSITY OF MISSOURI","-1"
"977","CAUCUS FOR STRUCTURAL EQUITY","-1"
"6827","NATIONAL COUNCIL OF SENIOR CITIZENS","-1"
"3163","NATIONAL ASSOCIATION OF COUNSEL FOR CHILDREN","1977"
"1867","FOUNDATION FOR ENVIRONMENTAL AND ECONOMIC PROGRESS","-1"
"1298","COMMON GOOD LEGAL DEFINSE FUND","-1"
"12191","THE HEALTH AND HOSPITALS CORPORATION OF MARION COUNTY","-1"
"982","CELLCO PARTNERSHIP D B A VERIZON WIRELESS","-1"
"10858","NEVADANS FOR TERM LIMITS","-1"
"10570","PATHFINDER INTERNATIONAL","-1"
"11052","FIRST INTERSTATE BANCORP","-1"
"7883","AMERICAN ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE","-1"
"1718","ERIE TENANTS COUNCIL","1991"
"8577","SOUTHERN CALIFORNIA COUNCIL OF CHURCHES","-1"
"2235","INDEPENDENT WOMENS FORUM","1992"
"2298","INTER TRIBAL TRANSPORTATION ASSOCIATION","-1"
"7027","CHINATOWN-NORTH BEACH FAMILY PLANNING EDUCATIONAL SERVICES","-1"
"5264","WYOMING OUTDOOR COUNCIL","2001"
"8227","NATIONAL STEEL CORPORATION","-1"
"3846","OFFICIAL COMMITTEE OF TORT LITIGANTS","-1"
"4108","PRESCRIPTION ACCESS LITIGATION","-1"
"7170","NLRB","-1"
"9053","SPINA BIFIDA ASSOCIATION OF AMERICA","-1"
"7321","CARTER OIL SUPPLY","-1"
"11481","RHODE ISLAND BAR ASSOCIATION","-1"
"11039","BLACKFEET NATIONAL BANK","-1"
"9072","ILLINOIS CITIZENS UTILITY BOARD","-1"
"1399","CORNELL RESEARCH FOUNDATION","-1"
"1924","GAYS AND LESBIANS FOR INDIVIDUAL LIBERTY","-1"
"8542","MEHL CABLE SYSTEMS INC","-1"
"1685","ENTERTAINMENT MERCHANTS ASSOCIATION","1981"
"3101","NATIONAL ACADEMY OF ELDER LAW ATTORNEYS","1987"
"47","AFFIRMATION: GAY AND LESBIAN MORMONS","1977"
"9027","LESBIAN RIGHTS PROJECT","-1"
"2611","LAWYERS COMMITTEE FOR CIVIL RIGHTS OF THE SAN FRANCISCO BAY AREA","-1"
"411","AMERICAN WAR MOTHERS","1917"
"717","BELLAIRE CO","1975"
"945","CARRIERS CONTAINER COUNCIL","-1"
"11918","SOFTWARE PUBLISHERS ASSOCIATION","-1"
"10638","TEAMSTERS PENSION TRUST FUND OF PHILADELPHIA AND VICINITY","-1"
"3647","NEW JERSEY FEDERATION FOR DRUG FREE COMMUNITIES","-1"
"4031","PENNSYLVANIA OUTDOOR WRITERS ASSOCIATION","-1"
"7709","INTERNATIONAL UNION UNITED AUTOWORKERS","-1"
"3147","NATIONAL ASSOCIATION OF BLACK OWNED BROADCASTER","1976"
"10457","MEMBERS OF THE NATIONAL GROWTH MANAGEMENT LEADERSHIP PROJECT","-1"
"12186","THE WOMENS LAW PROJECT","-1"
"7820","MINNESOTA COUNTY OF BECKER","-1"
"10622","TURNING POINT OF LEHIGH VALLEY INC","-1"
"7812","FEDERALLY EMPLOYED WOMEN","-1"
"7699","TAX REFORM RESEARCH GROUP","-1"
"2696","LOCKHEED MARTIN","1995"
"2162","IDAHO COALITION AGAINST SEXUAL  DOMESTIC VIOLENCE","-1"
"4077","PINEROS Y CAMPESINOS UNIDOS DEL NOROESTE","1985"
"3894","ONCOLOGY NURSING SOCIETY","1975"
"9614","INTERNATIONAL NETWORK OF CHILDREN OF JEWISH HOLOCAUST SURVIVORS","-1"
"4402","SAVE OUR WILD SALMON","1991"
"11458","INDIANA STATE BAR ASSOCIATION","-1"
"10470","COASTAL ADVOCATE INC","-1"
"11970","A PROJECT OF THE SAN FRANCISCO BAYKEEPER","-1"
"9209","PEOPLE FIRST ORGANIZATIONS OF CALIFORNIA","-1"
"7345","COLORADO PUBLIC DEFENDER SYSTEM","-1"
"8767","ELIZABETHTOWN GAS COMPANY","-1"
"12206","AMERICAN-INTERNATIONAL CHAROLAIS ASSOCIATION","-1"
"6097","THE MOUNTAIN STATES BEET GROWERS MARKETING ASSN","-1"
"6234","CIVIL RIGHTS CONGRESS","-1"
"7687","AMERICAN CIVIL LIBERTIES UNION PENNSYLVANIA CHAPTER","-1"
"8054","YOUTH FRANCHISE COALITION","-1"
"10814","UNITED STATES SECTION OF WOMENS INTERNATIONAL LEAGUE FOR PEACE AND FREEDOM","-1"
"11570","GLOBAL GAMING TECHNOLOGY INC","-1"
"4651","SUNY RESEARCH FOUNDATION","1951"
"6836","PENNSYLVANIA CREDIT UNION LEAGUE","-1"
"3567","NATIVE WOMENS SOCIETY OF THE GREAT PLAINS RECLAIMING OUR SACREDNESS","2007"
"6482","NATIONAL INDEPENDENT MEAT PACKERS ASSOCIATION","-1"
"7246","ILLINOIS POWER COMPANY","-1"
"7631","HELLENIC BAR ASSOCIATION OF ILLINOIS","-1"
"2752","MAINE BROADCASTERS ASSOCIATION","-1"
"678","BANISHED VETERANS","-1"
"7701","PROD INC","-1"
"12211","INTER-TRIBAL TRANSPORTATION ASSOCIATION","-1"
"10781","CALIFORNIA ASSOCIATION OF HUMAN RIGHTS ORGANIZATIONS","-1"
"9802","TONKA CORPORATION","-1"
"973","CATHOLICVOTEORG","-1"
"1765","FAMILIES USA","1982"
"10694","JAPAN TAX ASSOCIATION","-1"
"9770","ACME STEEL COMPANY","-1"
"10566","NORTHWEST INDIANA PRO-CHOICE ALLIANCE","-1"
"10988","DEFENDANTS OPERATION RESCUE","-1"
"7424","INTERNATIONAL FRANCHISE ASSOCIATION","-1"
"6854","COUNTY OF TULARE","-1"
"7882","CLARKSBURG PUBLISHING COMPANY","-1"
"9922","CHEYENNE RIVER LANDOWNERS ASSOCIATION","-1"
"6224","COUNCIL ON CHRISTIAN SOCIAL PROGRESS NORTHERN BAPTIST CONVENTION","-1"
"4245","RALPHS GROCERY","-1"
"738","BEYOND PESTICIDES NATIONAL COALITION AGAINST THE MISUSE OF PESTICIDES","1981"
"6571","INDIANA JEWISH COMMUNITY RELATIONS COUNCIL","-1"
"3730","NEW YORKERS FOR FAIR USE","-1"
"11325","NATIONAL ASSOCIATION OF STATE AND TERRITORIAL APPRENTICESHIP DIRECTORS","-1"
"9898","BENDINER-SCHLESINGER LABORATORY","-1"
"6647","CITIZENS COMMITTEE FOR CHILDREN","-1"
"9471","FINNAIR OY","-1"
"11738","PARK AVENUE EXPORT CORPORATION","-1"
"6256","PF COLLIER AND SON CORP","-1"
"9818","INDIANA CHAMBER OF COMMERCE","-1"
"8942","RICHARDSON INDEPENDENT SCHOOL DISTRICT","-1"
"8223","TEXAS MUNICIPAL LEAGUE","-1"
"6312","CHOUTEAU-LINDELL IMPROVEMENT ASSOCIATION","-1"
"11609","STRATEGIC SERVICES ON UNEMPLOYMENT AND WORKERS COMPENSATION","-1"
"1674","ENGAGED ZEN FOUNDATION","-1"
"4916","UNIVERSITY OF CALIFORNIA DAVIS SCHOOL OF LAW","-1"
"2034","HADASSAH","-1"
"6165","BAR ASSOCIATION OF HAWAII","-1"
"2543","KENTUCKY CATTLEMENS ASSOCIATION","-1"
"11399","SINDIA EXPEDITION INC","-1"
"950","CASTAN CENTER FOR HUMAN RIGHTS LAW","-1"
"1975","GLOBAL WITNESS","1993"
"1839","FLORIDA DRUG SCREENING","2000"
"3122","NATIONAL ASSOCIAITON OF POLICE ORGANIZATIONS","1978"
"2460","JEWISH ALLIANCE FOR LAW AND SOCIAL ACTION","-1"
"2259","INFORMATION TECHNOLOGY ASSOCIATION OF AMERICA","1982"
"11232","MEDICAL SOCIETY OF NEW JERSEY","-1"
"2352","INTERNATIONAL DYSLEXIA ASSOCIATION","1949"
"9606","FIREMANS FUND INSURANCE COMPANY","-1"
"1766","FAMILY ADVOCACY INTERNATIONAL","-1"
"11401","COMMERCIAL UNION INSURANCE CO","-1"
"9807","TEXAS COMMISSION ON HUMAN RIGHTS","-1"
"9449","GEMCO-RETAIL CLERKS UNIONS WELFARE TRUST","-1"
"7790","UTA","-1"
"2278","INSTITUTE FOR THE ADVANCEMENT OF THE AMERICAN LEGAL SYSTEM AT THE UNIVERSITY OF DENVER","-1"
"5238","WORLD ECONOMY ECOLOGY AND DEVELOPMENT","-1"
"10664","AMERICAN SOCIETY OF PLASTIC AND RECONSTRUCTIVE SURGEONS","-1"
"9271","MEXICAN AMERICAN WOMENS NATIONAL ASSOCIATION","-1"
"7985","YWCA NATIONAL BOARD","-1"
"7214","TRANSWORLD AIRLINES INC","-1"
"7175","STATE BAR OF WISCONSIN","-1"
"5271","XEROX","1906"
"11235","NEW YORK CATHOLIC CONFERENCE","-1"
"3588","NEBRASKA RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE","-1"
"11198","ASSOCIATION FOR CHILDREN FOR ENFORCEMENT OF SUPPORT","-1"
"2755","MAINE COUNCIL OF SENIOR CITIZENS","-1"
"10892","CIVIC COUNCIL OF GREATER KANSAS CITY","-1"
"9468","DEUTSCHE LUFTHANSA AKTIENGESELLSCHAFT","-1"
"7302","MONTANA ASSOCIATED UTILITIES","-1"
"9344","COMMITTEE FOR COMPREHENSIVE INSURANCE COVERAGE","-1"
"4288","REPUBLICAN NATIONAL COMMITTEE","1856"
"10376","LEARNING RESOURCES NETWORK","-1"
"10989","CALIFORNIA POLITICAL ATTORNEYS ASSOCIATION","-1"
"10982","MASTER CONTRACTING STEVEDORE ASSOCIATION OF THE PACIFIC COAST","-1"
"6873","ALABAMA GAS CORPORATION","-1"
"10999","INTEGRITY","-1"
"7334","COURIER-JOURNAL AND LOUISVILLE TIMES COMPANY","-1"
"8116","PATIENTS RIGHTS ADVOCACY SERVICES INC","-1"
"4302","RHODE ISLAND COALITION AGAINST DOMESTIC VIOLENCE","1979"
"4859","UNITED ELECTRICAL","1936"
"8938","COUNTY OF DALLAS TEXAS","-1"
"12015","ARIZONA ASSOCIATION OF INDUSTRIES","-1"
"12249","THE TALBOTS INC","-1"
"3875","OHIO STATE BAR ASSOCIATION","1880"
"9697","NATIONAL COTTONSEED PRODUCTS ASSOCIATION","-1"
"8490","CITY OF HOUSTON","-1"
"4279","REMANUFACTURING INDUSTRIES COUNCIL","1995"
"5007","VERMONT NATIONAL EDUCATION ASSOCIATION","1850"
"247","AMERICAN COLLEGE OF LEGAL MEDICINE","1960"
"7338","SUN NEWSPAPERS OF OMAHA INC","-1"
"11168","LIFE INSURERS CONFERENCE","-1"
"918","CAMBODIAN ASSOCIATION OF GREATER PHILADELPHIA","1979"
"8101","FLORIDA RURAL LEGAL SERVICES","-1"
"4338","ROCKY MOUNTAIN GUN OWNERS","-1"
"8808","EL PASO COMPANY","-1"
"8757","BLACK WOMEN ORGANIZED FOR POLITICAL ACTION","-1"
"9376","GETTY OIL COMPANY","-1"
"8836","WEST VIRGINIA ADVOCATES FOR THE DEVELOPMENTALLY DISABLED","-1"
"8157","STATE OF OKLAHOMA","-1"
"6918","CALIFORNIA COMMITTEE TO LEGALIZE ABORTION","-1"
"9827","BRONX REALTY ADVISORY BOARD","-1"
"9476","SOCIETE ANONYME BELGE DEXPLOITATION DE LA NAVIGATION AERIENNE","-1"
"3412","NATIONAL INDUSTRIAL TRANSPORTATION LEAGUE","1907"
"3787","NORTHEAST OHIO AMERICAN FRIENDS SERVICE COMMITTEE","-1"
"2654","LEGAL RESOURCE CENTER FOR TOBACCO REGULATION LITIGATION AND ADVOCACY","-1"
"4134","PRISONS AND CORRECTIONS SECTION OF THE STATE BAR OF MICHIGAN","-1"
"11744","PRODUCERS RICE MILL INC","-1"
"10454","CHICAGO LAWYERS COMMITTEE FOR CIVIL RIGHTS UNDER LAW","-1"
"10752","UNION OF COUNCILS FOR SOVIET JEWS","-1"
"2300","INTERACTIVECORP","1986"
"10663","AMERICAN COLLEGE OF PAIN MEDICINE","-1"
"11968","CITIZENS FOR A BETTER ENVIRONMENT","-1"
"4036","PENNSYLVANIA SCHOOL BOARDS ASSOCIATION","1895"
"3444","NATIONAL LEGAL AID AND DEFENDER ASSOCIATION","-1"
"4861","UNITED FATHERS OF AMERICA","1976"
"11983","COAL BED METHANE AD HOC COMMITTEE","-1"
"6916","NEW YORK STATE COUNCIL OF CHURCHES","-1"
"10722","SOUTHEASTERN PUBLIC SERVICE AUTHORITY OF VIRGINIA","-1"
"6386","CALIFORNIA MANUFACTURING ASSOCIATION","-1"
"8609","GOVERNMENT OF THE KINGDOM OF THE NETHERLANDS","-1"
"7274","DUCKWATER SHOSHONE TRIBE","-1"
"5029","VIOLENCE POLICY CENTER","1988"
"55","AI TC","-1"
"3385","NATIONAL FOREIGN TRADE COUNCIL","1914"
"8735","COLORADO PUBLIC EMPLOYEES RETIREMENT ASSOCIATION","-1"
"7774","EL AL IBERIA","-1"
"2100","HISPANIC AMERICAN COMMAND OFFICERS ASSOCIATION","1973"
"3174","NATIONAL ASSOCIATION OF FEDERALLY IMPACTED SCHOOLS","1973"
"4034","PENNSYLVANIA PUBLIC UTILITY COMMISSION","1937"
"3550","NATIONAL WOMANS CHRISTIAN TEMPERANCE UNION","1874"
"4703","TEMPLE UNIVERSITY","1888"
"8828","HANDICAPPED UNITED OF WEST VIRGINIA","-1"
"10949","OREGON ASSOCIATION OF REALTORS","-1"
"8346","ASSOCIATION FOR THE COORDINATION OF UNIVERSITY RELIGIOUS AFFAIRS","-1"
"152","AMERICAN ANTITRUST INSTITUTE","-1"
"8288","CATHOLICS ACT FOR ERA","-1"
"2065","HAWAIIAN TAX FREE TRUST","2002"
"11162","SEATTLE AUDUBON SOCIETY","-1"
"1926","GEO TECHNOLOGIES","2004"
"4901","UNITED STATES TELECOM ASSOCIATION","1897"
"1984","GOVERNMENT ACCOUNTABILITY PROJECT","1977"
"11580","COUNCIL OF STATE AND TERRITORIAL EPIDEMIOLOGISTS","-1"
"10355","MINERALS EXPLORATION COALITION","-1"
"6221","WATERFRONT EMPLOYERS ASSOCIATION OF THE PACIFIC COAST","-1"
"1678","ENOUGH IS ENOUGH","1992"
"5056","VOLUNTEER LAWYERS FOR THE ARTS","1969"
"7385","UNITED TEACHERS OF DADE LOCAL 1974 AFT AFL-CIO","-1"
"8878","WOMENS BAR ASSOCIATION OF THE STATE OF NEW YORK","-1"
"6858","SUNDERLAND STEAMSHIP PROTECTING AND INDEMNITY ASSOCIATION","-1"
"153","AMERICAN ARAB ANTI DISCRIMINATION COMMITTEE","1980"
"3126","NATIONAL ASSOCIATION FOR COLLEGE ADMISSION COUNSELING","1937"
"876","CALIFORNIA MOBILEHOME PARKOWNERS ALLIANCE","-1"
"291","AMERICAN FOUNDATION FOR AIDS RESEARCH","1985"
"5265","WYOMING PUBLIC LANDS COALITION","-1"
"2404","IOWA ASSOCIATION OF CRIMINAL DEFENSE LAWYERS","-1"
"6573","COMMUNITY RELATIONS COMMITTEE OF THE JEWISH-FEDERATION COUNCIL OF GREATER LOS ANGELES","-1"
"1376","CONSUMER ATTORNEYS OF CALIFORNIA","1962"
"1556","DKT LIBERTY PROJECT","-1"
"3845","OFFICE OF THE MARICOPA COUNTY PUBLIC DEFENDER","-1"
"12236","SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 32BJ","-1"
"12250","THE SENTENCING PROJECT","-1"
"8903","AMERICAN LAND TITLE ASSOCIATION","-1"
"4760","TEXAS STATE TEACHERS ASSOCIATION","1880"
"405","AMERICAN TRUCKING ASSOCIATION","1933"
"11343","DOLLAR BANK FSB","-1"
"2514","JUVENILE RIGHTS ADVOCACY PROJECT","1975"
"11317","THE WOMAN ACTIVIST FUND INC","-1"
"11190","PROJECT ON GOVERNMENT OVERSIGHT","-1"
"1897","FRIENDS OF IMMIGRATION LAW ENFORCEMENT","-1"
"11157","TEXAS WILDLIFE ASSOCIATION","-1"
"187","AMERICAN ASSOCIATION OF SUICIDOLOGY","1968"
"442","ANGLERS OF THE AU SABLE","-1"
"3489","NATIONAL PARKS CONSERVATION ASSOCIATION","1919"
"4133","PRISONERS RIGHTS PROJECT","-1"
"2923","MIDWEST INNOCENCE PROJECT","2007"
"7140","ELECTRIC AND WATER PLANT BOARD OF FRANKFORT KY","-1"
"8657","COUNTY OF WARD NORTH DAKOTA","-1"
"1525","DIGIMARC","2008"
"736","BETTY FORD CENTER","1983"
"310","AMERICAN HOMEOWNERS ALLIANCE","-1"
"3591","NEBRASKA SHOOTING SPORTS ASSOCIATION","-1"
"8092","STATE OF ALABAMA","-1"
"724","BENTON FOUNDATION","1981"
"7130","EDUCATION LAW CENTER","-1"
"4090","POLITICAL ASYLUM IMMIGRATION REPRESENTATION PROJECT","-1"
"3867","OHIO LEGAL ASSISTANCE FOUNDATION","-1"
"6355","GUILD OF PRESCRIPTION OPTICIANS OF AMERICA INC","-1"
"3887","OKLAHOMA RELIGIOUS COALITION FOR REPRODUCTIVE CHOICE","1978"
"9030","GAY TEACHERS ASSOCIATION NEW YORK CITY","-1"
"618","ASSOCIATION OF SCHOOLS OF ALLIED HEALTH PROFESSIONS","1967"
